timestamp,cpu_usage,cpu_temp,gpu_temp,power,cpu_freq,fan1,load
1778002620.186979,18.1,47.0,47.0,0.008199999999999999,800.0283750000001,55.36477987421384,LOW
1778002626.7611792,16.2,47.333333333333336,48.0,0.008199999999999999,800.0015000000001,53.83647798742138,LOW
1778002633.2695673,25.8,47.333333333333336,47.0,0.008199999999999999,2900.51875,52.28930817610063,LOW
1778002640.0956125,15.6,47.333333333333336,47.0,0.008199999999999999,800.0327500000001,52.20754716981131,LOW
1778002646.5750299,15.1,47.0,47.0,0.008199999999999999,800.2051250000001,52.19496855345912,LOW
1778002653.2065246,16.0,46.666666666666664,46.0,0.008199999999999999,800.0245000000001,52.20754716981131,LOW
1778002664.9775677,16.6,47.0,48.0,0.008199999999999999,800.0147499999999,52.19496855345912,LOW
1778002671.7756476,14.9,47.666666666666664,49.0,0.008199999999999999,800.1132500000001,52.19496855345912,LOW
1778002678.3349485,20.6,48.0,47.0,0.008199999999999999,800.045375,52.15723270440251,LOW
1778002685.5093534,17.2,47.666666666666664,47.0,0.008199999999999999,800.11075,52.16981132075472,LOW
1778002692.4225793,18.6,47.0,47.0,0.008199999999999999,800.0137500000001,52.16981132075472,LOW
1778002699.0998936,19.4,48.0,50.0,0.008199999999999999,800.131375,52.16981132075472,LOW
1778002705.6373327,18.9,48.0,47.0,0.008199999999999999,800.0865,52.10691823899371,LOW
1778002712.5465744,20.3,48.0,47.0,0.008199999999999999,800.0225,52.10691823899371,LOW
1778002719.146883,22.6,47.0,47.0,0.008199999999999999,2717.92175,52.28930817610063,LOW
1778002725.6729705,18.9,47.0,47.0,0.008199999999999999,799.9611249999999,52.52201257861635,LOW
1778002732.2633634,18.2,47.0,47.0,0.008199999999999999,799.9368750000001,52.74213836477987,LOW
1778002738.8129358,19.0,46.666666666666664,46.0,0.008199999999999999,800.0556250000001,52.77987421383648,LOW
1778002750.3856487,29.5,46.666666666666664,47.0,0.008199999999999999,800.161625,52.817610062893074,LOW
1778002757.039909,20.7,46.666666666666664,47.0,0.008199999999999999,800.02375,52.817610062893074,LOW
1778002763.5761223,19.6,47.0,47.0,0.008199999999999999,800.092125,52.817610062893074,LOW
1778002770.0859528,22.8,47.0,47.0,0.008199999999999999,800.08225,52.817610062893074,LOW
1778002776.909147,18.8,46.666666666666664,46.0,0.008199999999999999,800.089375,52.817610062893074,LOW
1778002783.4359252,21.4,46.333333333333336,46.0,0.008199999999999999,800.003625,52.80503144654088,LOW
1778002790.012564,18.1,46.0,46.0,0.008199999999999999,800.0081250000002,52.79245283018869,LOW
1778002796.5694036,20.6,45.666666666666664,45.0,0.008199999999999999,800.0735000000001,52.80503144654088,LOW
1778002803.117884,19.2,45.666666666666664,46.0,0.008199999999999999,800.1869999999999,52.80503144654088,LOW
1778002810.2906454,19.0,45.666666666666664,46.0,0.008199999999999999,800.051125,52.79245283018869,LOW
1778002816.8156762,30.3,46.0,46.0,0.008199999999999999,800.03225,52.77987421383648,MED
1778002823.3584824,18.8,46.0,46.0,0.008199999999999999,800.0251249999999,52.80503144654088,LOW
1778002829.8904064,19.7,46.0,46.0,0.008199999999999999,800.0113749999998,52.79245283018869,LOW
1778002836.4010403,21.6,46.0,46.0,0.008199999999999999,800.2260000000001,52.77987421383648,LOW
1778002843.0088553,22.4,45.666666666666664,45.0,0.008199999999999999,800.0395,52.76729559748427,LOW
1778002849.6134713,19.5,45.333333333333336,45.0,0.008199999999999999,800.010875,52.77987421383648,LOW
1778002856.371199,16.1,45.0,45.0,0.008199999999999999,900.2033749999999,52.77987421383648,LOW
1778002862.8687713,19.5,45.0,45.0,0.008199999999999999,799.927,52.76729559748427,LOW
1778002869.3249176,19.4,45.0,45.0,0.008199999999999999,800.163,52.75471698113208,LOW
1778002875.9309876,19.4,45.0,45.0,0.008199999999999999,800.0151249999999,52.75471698113208,LOW
1778002882.4614165,16.2,45.0,45.0,0.008199999999999999,800.06575,52.75471698113208,LOW
1778002894.0595896,25.2,45.0,45.0,0.008199999999999999,800.1668749999999,52.75471698113208,LOW
1778002900.8658228,16.9,45.0,45.0,0.008199999999999999,799.9945,52.729559748427675,LOW
1778002907.6227202,16.2,45.666666666666664,47.0,0.008199999999999999,1999.968875,52.691823899371066,LOW
1778002914.1721697,20.0,45.666666666666664,45.0,0.008199999999999999,800.183,52.666666666666664,LOW
1778002920.9786751,18.1,46.0,46.0,0.008199999999999999,800.0191250000001,52.666666666666664,LOW
1778002927.7992043,19.4,45.666666666666664,46.0,0.008199999999999999,800.01075,52.679245283018865,LOW
1778002934.397767,17.3,46.333333333333336,47.0,0.008199999999999999,900.001375,52.71698113207547,LOW
1778002940.883842,19.7,46.0,45.0,0.008199999999999999,800.03325,52.71698113207547,LOW
1778002947.3391027,18.0,45.666666666666664,45.0,0.008199999999999999,1200.057375,52.71698113207547,LOW
1778002953.8879654,19.9,45.0,45.0,0.008199999999999999,800.0778750000001,52.679245283018865,LOW
1778002960.4239151,18.1,45.666666666666664,47.0,0.008199999999999999,800.1343750000001,52.679245283018865,LOW
1778002967.0688348,16.8,46.0,46.0,0.008199999999999999,799.9945,52.679245283018865,LOW
1778002973.71536,28.6,46.0,45.0,0.008199999999999999,1347.5833750000002,52.679245283018865,LOW
1778002980.118045,24.0,45.666666666666664,46.0,0.008199999999999999,800.1322500000001,52.679245283018865,LOW
1778002986.686949,19.0,45.333333333333336,45.0,0.008199999999999999,2679.04825,52.70440251572327,LOW
1778002993.333103,21.8,45.333333333333336,45.0,0.008199999999999999,2999.294375,52.70440251572327,LOW
1778002999.778842,19.7,45.333333333333336,46.0,0.008199999999999999,800.1145,52.70440251572327,LOW
1778003006.2947605,18.3,45.666666666666664,46.0,0.008199999999999999,1225.1306250000002,52.679245283018865,LOW
1778003013.0199435,18.1,45.666666666666664,45.0,0.008199999999999999,799.218375,52.679245283018865,LOW
1778003019.5061815,17.3,48.333333333333336,54.0,0.008199999999999999,1192.9068750000001,52.679245283018865,LOW
1778003025.9871678,20.4,48.333333333333336,46.0,0.008199999999999999,899.9882499999999,52.679245283018865,LOW
1778003032.4304543,15.3,48.666666666666664,46.0,0.008199999999999999,800.031,52.64150943396226,LOW
1778003039.1371574,16.5,46.0,46.0,0.008199999999999999,800.00075,52.64150943396226,LOW
1778003045.786313,19.3,45.666666666666664,45.0,0.008199999999999999,1200.0064999999997,52.61635220125786,LOW
1778003052.2098958,18.1,45.333333333333336,45.0,0.008199999999999999,800.10125,52.65408805031446,LOW
1778003058.8661625,18.2,45.0,45.0,0.008199999999999999,772.960625,52.67924528301887,LOW
1778003065.4191058,18.6,45.0,45.0,0.008199999999999999,800.0618749999999,52.70440251572327,LOW
1778003072.1954029,20.1,45.0,45.0,0.008199999999999999,800.057625,52.70440251572327,LOW
1778003078.7135262,22.9,45.0,45.0,0.008199999999999999,2900.09275,52.679245283018865,LOW
1778003085.3117416,17.1,45.0,45.0,0.008199999999999999,1200.0700000000002,52.679245283018865,LOW
1778003091.8036373,16.7,45.333333333333336,46.0,0.008199999999999999,2383.859875,52.65408805031446,LOW
1778003098.3471158,13.0,45.333333333333336,45.0,0.008199999999999999,800.011375,52.62893081761006,LOW
1778003109.771013,17.7,45.333333333333336,45.0,0.008199999999999999,800.042125,52.59119496855346,LOW
1778003116.3677287,17.7,45.0,45.0,0.008199999999999999,1200.005375,52.59119496855346,LOW
1778003123.0000234,17.6,45.0,45.0,0.008199999999999999,900.01925,52.59119496855346,LOW
1778003129.508599,18.0,45.0,45.0,0.008199999999999999,799.96925,52.59119496855346,LOW
1778003136.129259,16.6,45.333333333333336,46.0,0.008199999999999999,1000.075375,52.59119496855346,LOW
1778003142.700162,16.2,46.666666666666664,49.0,0.008199999999999999,2713.04675,52.57861635220126,LOW
1778003149.634808,16.8,47.0,46.0,0.008199999999999999,1770.5258749999998,52.57861635220126,LOW
1778003156.1828473,17.6,47.666666666666664,48.0,0.008199999999999999,1140.449125,52.57861635220126,LOW
1778003162.8899646,16.3,46.666666666666664,46.0,0.008199999999999999,1200.108625,52.55345911949686,LOW
1778003169.4733517,15.1,46.666666666666664,46.0,0.008199999999999999,2899.9647499999996,52.55345911949686,LOW
1778003175.9744565,17.5,46.0,46.0,0.008199999999999999,900.0107499999999,52.54088050314465,LOW
1778003182.7209384,17.1,45.666666666666664,45.0,0.008199999999999999,1600.119875,52.57861635220126,LOW
1778003189.4825034,17.1,45.333333333333336,45.0,0.008199999999999999,900.0947500000001,52.57861635220126,LOW
1778003196.037681,17.0,45.666666666666664,47.0,0.008199999999999999,1138.769,52.57861635220126,LOW
1778003202.5247102,17.5,46.0,46.0,0.008199999999999999,900.105,52.60377358490566,LOW
1778003209.155046,15.8,46.333333333333336,46.0,0.008199999999999999,1200.312875,52.61635220125786,LOW
1778003215.7934341,20.7,46.333333333333336,47.0,0.008199999999999999,930.93625,52.61635220125786,LOW
1778003222.3227797,22.2,47.666666666666664,50.0,0.008199999999999999,1000.126,52.59119496855346,LOW
1778003228.9268334,19.6,49.0,50.0,0.008199999999999999,2560.2486249999997,52.57861635220126,LOW
1778003235.4269643,16.9,49.0,47.0,0.008199999999999999,900.1745,52.57861635220126,LOW
1778003242.2754235,16.0,48.0,47.0,0.008199999999999999,1662.2056249999996,52.55345911949686,LOW
1778003248.9086297,14.9,46.666666666666664,46.0,0.008199999999999999,2624.81775,52.57861635220126,LOW
1778003255.3309462,18.3,46.333333333333336,46.0,0.008199999999999999,1300.026875,52.61635220125786,LOW
1778003261.8772447,18.4,45.666666666666664,45.0,0.008199999999999999,800.1065,52.666666666666664,LOW
1778003268.4387069,16.9,45.666666666666664,46.0,0.008199999999999999,800.0305,52.679245283018865,LOW
1778003275.0280566,14.6,45.333333333333336,45.0,0.008199999999999999,1199.967125,52.65408805031446,LOW
1778003281.7833567,18.8,45.333333333333336,45.0,0.008199999999999999,800.0345000000001,52.65408805031446,LOW
1778003288.4019184,16.5,45.0,45.0,0.008199999999999999,900.128,52.65408805031446,LOW
1778003294.9514174,16.1,45.666666666666664,47.0,0.008199999999999999,799.9978749999999,52.64150943396226,LOW
1778003301.5120811,16.7,45.666666666666664,45.0,0.008199999999999999,1600.0402499999998,52.64150943396226,LOW
1778003313.0106468,17.6,45.666666666666664,45.0,0.008199999999999999,999.961,52.64150943396226,LOW
1778003324.6990528,16.4,45.0,45.0,0.008199999999999999,1300.019875,52.65408805031446,LOW
1778003331.5812566,16.5,45.0,45.0,0.008199999999999999,800.031875,52.62893081761006,LOW
1778003338.0015903,16.9,47.0,51.0,0.008199999999999999,799.97575,52.60377358490566,LOW
1778003344.895008,27.0,47.666666666666664,47.0,0.008199999999999999,899.9527499999999,52.60377358490566,LOW
1778003351.359114,18.3,49.666666666666664,51.0,0.008199999999999999,2805.598875,52.56603773584906,LOW
1778003357.9617267,16.6,48.666666666666664,48.0,0.008199999999999999,1599.9940000000001,52.55345911949686,LOW
1778003364.994515,23.5,49.666666666666664,50.0,0.008199999999999999,2705.9382499999997,52.54088050314465,LOW
1778003371.7593668,22.3,50.0,52.0,0.008199999999999999,2600.3827499999998,52.56603773584906,LOW
1778003378.23756,25.1,51.333333333333336,52.0,0.008199999999999999,1599.988875,52.56603773584906,LOW
1778003385.0576377,19.1,51.0,49.0,0.008199999999999999,799.91325,52.56603773584906,LOW
1778003391.5747595,37.2,50.0,49.0,0.008199999999999999,1599.9388750000003,52.56603773584906,MED
1778003398.2847114,18.2,48.666666666666664,48.0,0.008199999999999999,799.9979999999999,52.57861635220126,LOW
1778003404.9838016,30.0,47.666666666666664,46.0,0.008199999999999999,800.0573749999999,52.59119496855346,MED
1778003411.601786,24.9,47.0,47.0,0.008199999999999999,1200.006375,52.56603773584906,LOW
1778003418.3527389,27.2,46.666666666666664,47.0,0.008199999999999999,1200.0113749999998,52.55345911949686,LOW
1778003425.2105138,19.3,46.666666666666664,46.0,0.008199999999999999,799.9804999999999,52.55345911949686,LOW
1778003431.7883058,29.3,46.666666666666664,47.0,0.008199999999999999,800.0174999999999,52.56603773584906,LOW
1778003438.4290707,19.8,46.0,45.0,0.008199999999999999,2000.0355,52.57861635220126,LOW
1778003445.0283287,22.3,46.0,46.0,0.008199999999999999,1950.0288749999997,52.57861635220126,LOW
1778003451.5645156,17.9,45.333333333333336,45.0,0.008199999999999999,800.031375,52.59119496855346,LOW
1778003458.119683,21.7,45.333333333333336,45.0,0.008199999999999999,799.9791250000001,52.59119496855346,LOW
1778003464.8451765,20.8,45.0,45.0,0.008199999999999999,800.0193750000001,52.57861635220126,LOW
1778003471.7042615,19.9,45.0,45.0,0.008199999999999999,800.0278750000001,52.61635220125786,LOW
1778003478.3633232,18.2,45.0,45.0,0.008199999999999999,800.0520000000001,52.64150943396226,LOW
1778003489.9625728,19.1,44.666666666666664,44.0,0.008199999999999999,800.045625,52.65408805031446,LOW
1778003496.5899317,24.0,44.666666666666664,45.0,0.008199999999999999,800.001,52.62893081761006,LOW
1778003503.0807707,18.3,44.666666666666664,45.0,0.008199999999999999,799.442125,52.59119496855346,LOW
1778003509.5931518,24.8,45.0,45.0,0.008199999999999999,800.04625,52.57861635220126,LOW
1778003516.1866345,19.3,45.0,45.0,0.008199999999999999,800.0052499999999,52.56603773584906,LOW
1778003522.7841232,20.1,45.0,45.0,0.008199999999999999,799.9761250000001,52.57861635220126,LOW
1778003529.4597123,19.4,45.0,45.0,0.008199999999999999,800.0405,52.55345911949686,LOW
1778003536.0136628,18.1,45.0,45.0,0.008199999999999999,800.0246250000001,52.55345911949686,LOW
1778003542.6695836,17.7,45.0,45.0,0.008199999999999999,800.177625,52.54088050314465,LOW
1778003549.2221985,20.4,44.666666666666664,44.0,0.008199999999999999,1600.039,52.57861635220126,LOW
1778003555.7285924,18.3,44.666666666666664,45.0,0.008199999999999999,899.8647500000001,52.57861635220126,LOW
1778003562.2807393,18.1,44.333333333333336,44.0,0.008199999999999999,800.0433750000001,52.59119496855346,LOW
1778003568.8844728,17.2,44.333333333333336,44.0,0.008199999999999999,799.987625,52.57861635220126,LOW
1778003575.4335997,18.7,44.0,44.0,0.008199999999999999,800.024625,52.56603773584906,LOW
1778003582.5095747,19.0,44.0,44.0,0.008199999999999999,800.0179999999999,52.55345911949686,LOW
1778003589.1036065,19.7,44.0,44.0,0.008199999999999999,799.9934999999999,52.55345911949686,LOW
1778003595.66022,19.7,44.333333333333336,45.0,0.008199999999999999,799.998375,52.57861635220126,LOW
1778003602.372441,29.9,44.333333333333336,44.0,0.008199999999999999,800.14425,52.57861635220126,LOW
1778003608.9798434,20.1,44.333333333333336,44.0,0.008199999999999999,799.98425,52.57861635220126,LOW
1778003615.6807013,22.6,44.0,44.0,0.008199999999999999,799.945375,52.57861635220126,LOW
1778003622.3041232,20.6,44.0,44.0,0.008199999999999999,800.1666250000001,52.57861635220126,LOW
1778003628.9938211,19.0,44.0,44.0,0.008199999999999999,800.0366250000001,52.56603773584906,LOW
1778003640.4445984,30.5,44.0,44.0,0.008199999999999999,799.9941249999999,52.55345911949686,MED
1778003647.049731,16.9,44.333333333333336,45.0,0.008199999999999999,799.99775,52.56603773584906,LOW
1778003653.7762299,22.1,44.333333333333336,44.0,0.008199999999999999,800.0687499999999,52.55345911949686,LOW
1778003660.279674,18.6,44.333333333333336,44.0,0.008199999999999999,800.0292499999999,52.528301886792455,LOW
1778003666.984264,25.5,44.333333333333336,45.0,0.008199999999999999,800.0500000000001,52.528301886792455,LOW
1778003673.4460156,23.1,44.333333333333336,44.0,0.008199999999999999,799.966375,52.56603773584906,LOW
1778003680.0631692,21.4,44.333333333333336,44.0,0.008199999999999999,799.994625,52.59119496855346,LOW
1778003686.7806432,21.7,44.0,44.0,0.008199999999999999,800.0188750000001,52.57861635220126,LOW
1778003693.3849392,23.0,44.0,44.0,0.008199999999999999,1528.447625,52.57861635220126,LOW
1778003699.9606516,22.9,43.666666666666664,43.0,0.008199999999999999,800.096875,52.55345911949686,LOW
1778003706.615191,18.7,43.666666666666664,44.0,0.008199999999999999,799.994625,52.528301886792455,LOW
1778003713.2505128,21.8,43.666666666666664,44.0,0.008199999999999999,799.9125,52.490566037735846,LOW
1778003719.9317224,22.7,44.0,44.0,0.008199999999999999,800.01325,52.51572327044025,LOW
1778003726.4821227,19.8,43.666666666666664,43.0,0.008199999999999999,800.16775,52.490566037735846,LOW
1778003733.0675952,18.0,43.666666666666664,44.0,0.008199999999999999,800.133625,52.490566037735846,LOW
1778003739.5652144,17.6,44.0,45.0,0.008199999999999999,899.988125,52.465408805031444,LOW
1778003746.1394994,23.2,44.333333333333336,44.0,0.008199999999999999,800.0385,52.503144654088054,LOW
1778003752.7850325,24.0,44.333333333333336,44.0,0.008199999999999999,799.9413749999999,52.503144654088054,LOW
1778003759.3110862,19.1,44.0,44.0,0.008199999999999999,800.020625,52.503144654088054,LOW
1778003765.8477986,18.9,44.333333333333336,45.0,0.008199999999999999,800.0796250000001,52.490566037735846,LOW
1778003772.4537013,20.7,44.333333333333336,44.0,0.008199999999999999,800.02025,52.490566037735846,LOW
1778003779.1508744,18.3,44.333333333333336,44.0,0.008199999999999999,800.1705000000002,52.51572327044025,LOW
1778003785.7205224,19.0,44.333333333333336,45.0,0.008199999999999999,800.084375,52.528301886792455,LOW
1778003792.6095169,21.5,44.333333333333336,44.0,0.008199999999999999,800.012375,52.56603773584906,LOW
1778003799.3038003,18.4,44.333333333333336,44.0,0.008199999999999999,1200.0322499999997,52.57861635220126,LOW
1778003806.5357099,18.6,44.0,44.0,0.008199999999999999,2600.307375,52.57861635220126,LOW
1778003813.2261531,20.0,44.333333333333336,45.0,0.008199999999999999,800.016125,52.56603773584906,LOW
1778003819.9213607,14.9,44.333333333333336,44.0,0.008199999999999999,800.0007500000002,52.490566037735846,LOW
1778003826.5126925,27.6,44.333333333333336,44.0,0.008199999999999999,1599.954,52.44025157232704,LOW
1778003833.2129438,18.2,45.0,47.0,0.008199999999999999,800.040875,52.41509433962264,LOW
1778003839.9220376,21.6,45.0,44.0,0.008199999999999999,800.07325,52.427672955974835,LOW
1778003846.711231,21.0,46.0,47.0,0.008199999999999999,799.896875,52.465408805031444,LOW
1778003853.3370836,23.4,45.0,44.0,0.008199999999999999,800.00775,52.465408805031444,LOW
1778003860.2047997,24.3,45.333333333333336,45.0,0.008199999999999999,800.0263749999999,52.528301886792455,LOW
1778003866.897703,27.1,44.333333333333336,44.0,0.008199999999999999,800.27575,52.56603773584906,LOW
1778003873.8995316,22.7,44.666666666666664,45.0,0.008199999999999999,800.190375,52.56603773584906,LOW
1778003880.6359491,16.8,44.333333333333336,44.0,0.008199999999999999,900.105625,52.51572327044025,LOW
1778003887.4436626,21.1,44.333333333333336,44.0,0.008199999999999999,800.20575,52.47798742138364,LOW
1778003894.3906953,17.9,45.0,47.0,0.008199999999999999,800.036,52.44025157232704,LOW
1778003901.199495,23.3,45.0,44.0,0.008199999999999999,1200.1595000000002,52.45283018867925,LOW
1778003907.8984158,21.7,45.0,44.0,0.008199999999999999,1200.0330000000001,52.45283018867925,LOW
1778003914.5257664,18.6,44.0,44.0,0.008199999999999999,800.170875,52.490566037735846,LOW
1778003921.1616452,18.6,44.0,44.0,0.008199999999999999,987.2005000000001,52.503144654088054,LOW
1778003927.8283129,24.0,44.0,44.0,0.008199999999999999,1200.02325,52.47798742138365,LOW
1778003934.542581,22.0,46.0,50.0,0.008199999999999999,800.0479999999999,52.45283018867925,LOW
1778003941.2553947,20.9,46.0,44.0,0.008199999999999999,1600.027625,52.465408805031444,LOW
1778003947.9009113,20.5,46.0,44.0,0.008199999999999999,799.9841250000001,52.490566037735846,LOW
1778003954.763593,25.1,44.333333333333336,45.0,0.008199999999999999,841.6295,52.51572327044025,LOW
1778003966.3253722,18.3,44.666666666666664,45.0,0.008199999999999999,2000.376875,52.490566037735846,LOW
1778003972.8918586,32.7,45.0,45.0,0.008199999999999999,800.001,52.490566037735846,MED
1778003979.3738062,16.3,45.0,45.0,0.008199999999999999,800.1415000000001,52.490566037735846,LOW
1778003985.9945488,22.3,45.0,45.0,0.008199999999999999,799.96975,52.490566037735846,LOW
1778003992.4932601,22.3,45.0,45.0,0.008199999999999999,2628.152,52.51572327044025,LOW
1778003999.0487335,18.1,45.666666666666664,47.0,0.008199999999999999,800.0818750000001,52.54088050314465,LOW
1778004005.6684463,19.9,45.333333333333336,44.0,0.008199999999999999,800.1513750000001,52.54088050314465,LOW
1778004012.205936,20.2,45.0,44.0,0.008199999999999999,800.02025,52.51572327044025,LOW
1778004018.647174,33.4,44.0,44.0,0.008199999999999999,800.0028750000001,52.490566037735846,MED
1778004025.2671623,12.2,44.0,44.0,0.008199999999999999,799.946875,52.465408805031444,LOW
1778004031.7464974,7.5,44.0,44.0,0.008199999999999999,700.02575,52.465408805031444,LOW
1778004038.2298412,26.2,44.0,44.0,0.008199999999999999,800.0845,52.427672955974835,LOW
1778004045.0285356,16.9,44.0,44.0,0.008199999999999999,798.9347499999999,52.427672955974835,LOW
1778004051.5554907,18.7,44.0,44.0,0.008199999999999999,799.983,52.427672955974835,LOW
1778004058.0695958,17.6,43.666666666666664,43.0,0.008199999999999999,799.967375,52.490566037735846,LOW
1778004064.600172,15.6,44.0,45.0,0.008199999999999999,799.9636250000001,52.528301886792455,LOW
1778004071.138256,16.8,44.0,44.0,0.008199999999999999,799.996875,52.528301886792455,LOW
